
NOTICE: Existing SQLite export found: HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite
        It is assumed file was previously exported from: HPML_Project/spec-decoding/llama3/llama3_profile_report.nsys-rep
        Consider using --force-export=true if needed.

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/nvtx_sum.py]... 

 ** NVTX Range Summary (nvtx_sum):

 Time (%)  Total Time (ns)  Instances  Avg (ns)  Med (ns)  Min (ns)   Max (ns)   StdDev (ns)   Style                    Range                 
 --------  ---------------  ---------  --------  --------  --------  ----------  -----------  -------  ---------------------------------------
     52.9      259,795,822     15,648  16,602.5  12,943.0    10,761   4,983,996     40,167.7  PushPop  CCCL:cub::DeviceScan::InclusiveSumByKey
     47.1      231,716,518      7,634  30,353.2  17,996.5    13,596  90,787,162  1,038,900.5  PushPop  CCCL:cub::DeviceScan::InclusiveScan    

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/osrt_sum.py]... 

 ** OS Runtime Summary (osrt_sum):

 Time (%)  Total Time (ns)  Num Calls      Avg (ns)         Med (ns)       Min (ns)       Max (ns)        StdDev (ns)              Name         
      0.0        8,023,176      4,612    1,739.6    1,760.0     1,536      2,272        144.6  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, …
      0.0        8,006,598        192   41,701.0   41,632.0    40,160     44,449        829.0  nvjet_hsh_112x128_64x7_2x1_v_bz_TNN                                                                 
      0.0        7,922,938      4,533    1,747.8    1,728.0     1,440      2,240        162.2  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<long, long, bool, …
      0.0        7,863,716        192   40,956.9   41,024.5    39,008     43,073      1,031.6  nvjet_hsh_128x104_64x7_4x1_v_bz_TNT                                                                 
      0.0        7,787,412      2,926    2,661.5    2,656.0     2,016      3,744        329.7  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::…
      0.0        7,715,902        576   13,395.7   13,312.0    12,896     15,168        316.2  nvjet_hsh_64x24_64x16_2x1_v_bz_splitK_TNT                                                           
      0.0        7,500,859      2,804    2,675.1    2,752.0     2,336      3,232        220.8  void at::native::triu_tril_kernel<c10::Half, int, (bool)1, (int)4, (bool)0>(at::cuda::detail::Tenso…
      0.0        7,469,628      4,647    1,607.4    1,536.0     1,472      1,760        100.3  void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnOther_add<long>, st…
      0.0        7,459,260      4,612    1,617.4    1,664.0     1,440      2,176        115.2  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool…
      0.0        7,396,387      2,223    3,327.2    3,392.0     2,688      4,384        283.1  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrappe…
      0.0        7,341,049        192   38,234.6   38,320.5    37,056     39,617        689.9  nvjet_hsh_112x64_64x9_2x1_v_bz_TNN                                                                  
      0.0        7,163,840        192   37,311.7   37,344.0    35,936     38,880        649.0  nvjet_hsh_128x32_64x10_4x1_v_bz_TNT                                                                 
      0.0        6,865,310        416   16,503.1   16,993.0    13,184     19,136      1,573.9  nvjet_hsh_64x72_64x12_2x1_v_bz_TNT                                                                  
      0.0        6,711,999      2,804    2,393.7    2,400.0     1,824      3,328        290.1  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0        6,588,540      1,721    3,828.3    3,872.0     3,552      4,128        152.5  void cutlass::Kernel2<cutlass_80_simt_sgemm_128x32_8x5_tn_align1>(T1::Params)                       
      0.0        6,470,638      2,926    2,211.4    2,240.0     1,760      3,232        265.9  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0        5,765,450      4,267    1,351.2    1,408.0     1,184      1,504        101.8  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
      0.0        5,453,258      2,804    1,944.8    1,920.0     1,504      3,328        294.6  void at::native::vectorized_elementwise_kernel<(int)8, at::native::<unnamed>::masked_fill_kernel(at…
      0.0        5,425,613        640    8,477.5    8,448.0     7,520      9,824        437.0  nvjet_hsh_64x40_64x16_1x2_h_bz_splitK_TNT                                                           
      0.0        5,367,120        128   41,930.6   41,920.0    40,513     43,488        604.1  nvjet_hsh_128x136_64x6_4x1_v_bz_TNT                                                                 
      0.0        5,316,459      3,055    1,740.2    1,760.0     1,440      2,144        125.9  void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<long, long, bool, at::native…
      0.0        5,265,966        128   41,140.4   41,136.5    39,616     43,008        799.4  nvjet_hsh_128x112_64x7_4x1_v_bz_TNT                                                                 
      0.0        5,248,138      3,177    1,651.9    1,696.0     1,504      1,793        100.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<bool, bool, bool, …
      0.0        5,225,833        768    6,804.5    6,784.0     6,272      8,032        240.3  nvjet_hsh_64x16_64x16_4x2_v_bz_splitK_TNT                                                           
      0.0        5,208,681        544    9,574.8    9,568.0     9,312      9,920         97.8  void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (…
      0.0        5,183,925        160   32,399.5   42,912.0    15,009     44,705     13,526.5  nvjet_hsh_128x80_64x8_1x2_h_bz_splitK_TNT                                                           
      0.0        5,100,620        128   39,848.6   40,000.5    38,176     41,761      1,004.5  nvjet_hsh_128x88_64x7_4x1_v_bz_TNT                                                                  
      0.0        5,097,292        128   39,822.6   39,904.5    37,825     42,177        920.3  nvjet_hsh_128x80_64x8_4x1_v_bz_TNT                                                                  
      0.0        5,040,773        128   39,381.0   39,264.0    38,689     40,289        448.6  nvjet_hsh_128x72_64x8_2x1_v_bz_splitK_TNT                                                           
      0.0        4,695,438      1,463    3,209.5    3,168.0     2,816      3,840        236.5  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrappe…
      0.0        4,605,150      1,721    2,675.9    2,624.0     2,176      3,232        305.0  void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<…
      0.0        4,526,533        288   15,717.1   15,728.5    14,752     17,856        493.5  nvjet_hsh_64x152_64x7_2x1_v_bz_TNT                                                                  
      0.0        4,347,906        304   14,302.3   14,240.0    13,824     15,168        248.8  nvjet_hsh_64x72_64x12_2x1_v_bz_splitK_TNT                                                           
      0.0        4,193,980         96   43,687.3   43,696.5    42,848     44,864        507.8  nvjet_hsh_128x144_64x6_2x1_v_bz_splitK_TNT                                                          
      0.0        4,152,004        544    7,632.4    7,329.0     6,912      9,024        489.5  void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (in…
      0.0        3,939,518         96   41,036.6   40,976.5    40,256     42,176        454.5  nvjet_hsh_128x104_64x7_2x1_v_bz_splitK_TNT                                                          
      0.0        3,741,600         96   38,975.0   38,816.0    38,400     40,064        419.6  nvjet_hsh_128x64_64x8_2x1_v_bz_splitK_TNT                                                           
      0.0        3,723,513      1,463    2,545.1    2,656.0     2,112      3,168        268.7  void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<…
      0.0        3,641,236        544    6,693.4    6,656.0     6,080      7,424        341.8  nvjet_hsh_64x16_64x16_2x4_v_bz_TNT                                                                  
      0.0        3,610,214        256   14,102.4   14,048.0    13,312     15,040        245.6  nvjet_hsh_64x64_64x13_2x1_v_bz_splitK_TNT                                                           
      0.0        3,585,182         96   37,345.6   37,216.0    36,704     38,336        410.0  nvjet_hsh_128x32_64x10_2x1_v_bz_splitK_TNT                                                          
      0.0        3,424,385      1,769    1,935.8    1,984.0     1,792      2,368        109.2  void at::native::unrolled_elementwise_kernel<void at::native::compare_scalar_kernel<long>(at::Tenso…
      0.0        3,415,421        224   15,247.4   15,232.0    14,464     16,288        355.9  nvjet_hsh_64x104_64x10_2x1_v_bz_splitK_TNT                                                          
      0.0        3,265,091        240   13,604.5   13,568.0    13,152     14,496        238.2  nvjet_hsh_64x32_64x16_2x1_v_bz_splitK_TNT                                                           
      0.0        2,913,533        224   13,006.8   13,024.0    12,320     15,233        458.1  nvjet_hsh_64x16_64x16_2x1_v_bz_TNT                                                                  
      0.0        2,899,388      1,463    1,981.8    1,920.0     1,856      2,113         99.0  void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (int)4, void at::nat…
      0.0        2,887,670        448    6,445.7    6,512.0     6,080      7,072        267.8  nvjet_hsh_64x8_64x16_4x2_v_bz_TNT                                                                   
      0.0        2,876,978      1,463    1,966.5    2,016.0     1,792      2,304        110.2  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::CompareFunctor<float>…
      0.0        2,861,053        192   14,901.3   14,496.0    13,824     18,304      1,078.4  nvjet_hsh_64x80_64x11_2x1_v_bz_splitK_TNT                                                           
      0.0        2,856,629         64   44,634.8   44,640.0    42,912     46,145        757.9  nvjet_hsh_128x168_64x5_4x1_v_bz_TNT                                                                 
      0.0        2,816,887        352    8,002.5    8,000.0     7,520      9,024        208.6  nvjet_hsh_64x40_64x16_1x2_h_bz_TNT                                                                  
      0.0        2,812,384      1,516    1,855.1    1,856.0     1,536      2,336        123.1  void at::native::vectorized_elementwise_kernel<(int)2, at::native::BinaryFunctor<long, long, bool, …
      0.0        2,752,213         64   43,003.3   42,976.0    42,016     44,256        531.5  nvjet_hsh_128x136_64x6_2x1_v_bz_splitK_TNT                                                          
      0.0        2,738,451        384    7,131.4    7,120.5     6,688      8,064        270.7  nvjet_hsh_64x40_64x16_4x2_v_bz_splitK_TNT                                                           
      0.0        2,708,759         64   42,324.4   42,240.0    41,472     43,584        533.4  nvjet_hsh_128x120_64x6_2x1_v_bz_splitK_TNT                                                          
      0.0        2,669,183         64   41,706.0   41,680.5    40,929     42,784        458.4  nvjet_hsh_128x112_64x7_2x1_v_bz_splitK_TNT                                                          
      0.0        2,629,969        320    8,218.7    8,080.0     7,424      9,697        540.8  nvjet_hsh_64x48_64x15_4x1_v_bz_splitK_TNT                                                           
      0.0        2,556,475         64   39,944.9   39,872.5    39,233     41,185        461.6  nvjet_hsh_128x88_64x7_2x1_v_bz_splitK_TNT                                                           
      0.0        2,553,014         64   39,890.8   40,000.0    38,657     41,057        657.8  nvjet_hsh_128x96_64x7_4x1_v_bz_TNT                                                                  
      0.0        2,539,191         64   39,674.9   39,648.0    38,944     40,544        434.7  nvjet_hsh_128x80_64x8_2x1_v_bz_splitK_TNT                                                           
      0.0        2,487,612        160   15,547.6   15,584.0    14,688     16,768        362.9  nvjet_hsh_64x120_64x9_2x1_v_bz_splitK_TNT                                                           
      0.0        2,481,460          8  310,182.5  310,274.0   308,610    311,458      1,021.9  nvjet_hsh_512x24_64x3_2x1_v_bz_TNT                                                                  
      0.0        2,449,009      1,463    1,674.0    1,600.0     1,536      1,824        100.6  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, …
      0.0        2,445,424         64   38,209.8   38,144.5    36,897     39,680        694.2  nvjet_hsh_128x56_64x9_4x1_v_bz_TNT                                                                  
      0.0        2,425,333        384    6,316.0    6,240.0     5,920      6,848        229.2  nvjet_hsh_64x8_64x16_2x4_v_bz_TNT                                                                   
      0.0        2,418,901         64   37,795.3   37,856.0    36,704     39,201        635.5  nvjet_hsh_128x40_64x10_4x1_v_bz_TNT                                                                 
      0.0        2,371,028        320    7,409.5    7,344.0     6,720      8,864        446.7  nvjet_hsh_64x56_64x14_4x2_v_bz_splitK_TNT                                                           
      0.0        2,343,797        160   14,648.7   14,624.0    13,888     15,616        297.4  nvjet_hsh_64x88_64x11_2x1_v_bz_splitK_TNT                                                           
      0.0        2,314,452        587    3,942.8    3,648.0     3,392      7,776        719.9  void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<…
      0.0        2,298,420        144   15,961.3   15,920.5    15,488     16,736        254.1  nvjet_hsh_64x152_64x7_2x1_v_bz_splitK_TNT                                                           
      0.0        2,070,353        128   16,174.6   16,304.0    13,472     19,168      2,176.2  nvjet_hsh_64x88_64x11_2x1_v_bz_TNT                                                                  
      0.0        1,982,865        352    5,633.1    5,632.0     4,704      6,240        233.4  void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<bool, at::native::func_wrappe…
      0.0        1,968,913        128   15,382.1   15,424.0    14,272     16,449        593.3  nvjet_hsh_64x56_64x14_1x2_h_bz_TNT                                                                  
      0.0        1,831,439        562    3,258.8    3,264.0     3,168      3,361         53.0  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0        1,779,374        256    6,950.7    6,976.0     6,528      7,616        219.2  nvjet_hsh_64x32_64x16_4x2_v_bz_splitK_TNT                                                           
      0.0        1,776,883        128   13,881.9   13,856.0    13,056     16,129        505.5  nvjet_hsh_72x64_64x12_4x1_v_bz_TNN                                                                  
      0.0        1,495,626        224    6,676.9    6,688.0     6,528      6,880         52.6  void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)128, (int)128, (int)64, (int)4, (…
      0.0        1,456,972        192    7,588.4    7,584.0     7,232      8,480        222.4  nvjet_hsh_64x40_64x16_4x1_v_bz_TNT                                                                  
      0.0        1,448,554         32   45,267.3   45,312.5    44,480     45,985        464.0  nvjet_hsh_128x168_64x5_2x1_v_bz_splitK_TNT                                                          
      0.0        1,447,247         96   15,075.5   15,312.5    14,048     16,384        618.9  nvjet_hsh_128x72_64x8_1x2_h_bz_TNT                                                                  
      0.0        1,406,474        351    4,007.0    4,000.0     3,392      4,641        263.2  void at::native::reduce_kernel<(int)256, (int)2, at::native::ReduceOp<bool, at::native::func_wrappe…
      0.0        1,389,133        192    7,235.1    7,136.0     6,720      8,352        353.1  nvjet_hsh_64x48_64x15_4x2_v_bz_splitK_TNT                                                           
      0.0        1,367,206         32   42,725.2   42,384.5    41,600     45,184        911.9  nvjet_hsh_96x128_64x7_2x1_v_bz_splitK_TNN                                                           
      0.0        1,342,893        583    2,303.4    2,208.0     1,984      3,360        279.5  void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned …
      0.0        1,330,471        703    1,892.6    1,888.0     1,664      2,432        132.8  void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<long>, std::array<ch…
      0.0        1,312,558        659    1,991.7    2,048.0     1,824      2,336        109.1  void at::native::vectorized_elementwise_kernel<(int)2, void at::native::compare_scalar_kernel<long>…
      0.0        1,296,845         32   40,526.4   40,465.0    39,905     41,632        468.9  nvjet_hsh_128x96_64x7_2x1_v_bz_splitK_TNT                                                           
      0.0        1,274,699         96   13,278.1   13,360.0    12,576     15,744        525.1  nvjet_hsh_64x32_64x16_2x1_v_bz_TNT                                                                  
      0.0        1,231,250        160    7,695.3    7,712.0     7,264      8,832        223.6  nvjet_hsh_64x48_64x15_4x1_v_bz_TNT                                                                  
      0.0        1,226,317         32   38,322.4   38,112.5    37,729     39,296        433.4  nvjet_hsh_128x56_64x9_2x1_v_bz_splitK_TNT                                                           
      0.0        1,219,498        192    6,351.6    6,336.0     6,048      7,168        183.9  nvjet_hsh_64x8_64x16_2x4_h_bz_TNT                                                                   
      0.0        1,208,012         32   37,750.4   37,616.5    37,281     38,656        363.2  nvjet_hsh_128x40_64x10_2x1_v_bz_splitK_TNT                                                          
      0.0        1,153,068        562    2,051.7    1,952.0     1,856      2,304        151.2  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr…
      0.0        1,112,554         80   13,906.9   13,840.0    13,408     14,784        312.2  nvjet_hsh_64x40_64x16_2x1_v_bz_splitK_TNT                                                           
      0.0        1,089,295        562    1,938.2    1,920.0     1,824      2,240         86.6  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(a…
      0.0        1,045,479        160    6,534.2    6,528.0     6,272      6,912        145.9  nvjet_hsh_24x64_64x16_4x2_v_bz_TNN                                                                  
      0.0        1,044,006         64   16,312.6   16,304.0    15,200     17,344        407.3  nvjet_hsh_64x64_64x13_2x1_v_bz_TNT                                                                  
      0.0        1,026,439        128    8,019.1    7,984.0     7,424      9,088        421.6  nvjet_hsh_64x40_64x16_4x1_v_bz_splitK_TNT                                                           
      0.0          978,374         64   15,287.1   15,280.5    14,432     16,577        522.0  nvjet_hsh_64x136_64x8_2x1_v_bz_TNT                                                                  
      0.0          972,747         64   15,199.2   15,280.0    14,368     16,672        562.6  nvjet_hsh_128x80_64x8_1x2_h_bz_TNT                                                                  
      0.0          953,288         64   14,895.1   14,912.0    13,824     15,969        493.4  nvjet_hsh_64x48_64x15_1x2_h_bz_TNT                                                                  
      0.0          948,584         64   14,821.6   14,832.0    14,112     15,968        453.5  nvjet_hsh_64x120_64x9_2x1_v_bz_TNT                                                                  
      0.0          940,041        128    7,344.1    7,328.0     6,976      7,808        177.1  nvjet_hsh_64x32_64x16_4x1_v_bz_TNT                                                                  
      0.0          930,603         64   14,540.7   14,576.0    13,793     15,616        345.0  nvjet_hsh_64x112_64x9_2x1_v_bz_TNT                                                                  
      0.0          923,211         64   14,425.2   14,496.0    13,664     15,681        451.4  nvjet_hsh_64x104_64x10_2x1_v_bz_TNT                                                                 
      0.0          907,650         64   14,182.0   14,208.0    13,600     15,456        403.8  nvjet_hsh_64x96_64x10_2x1_v_bz_TNT                                                                  
      0.0          898,919        128    7,022.8    7,008.0     6,848      7,680        109.4  nvjet_hsh_24x64_64x16_4x1_v_bz_TNN                                                                  
      0.0          892,294         64   13,942.1   13,888.0    13,504     14,816        276.8  nvjet_hsh_64x56_64x14_2x1_v_bz_splitK_TNT                                                           
      0.0          841,989        128    6,578.0    6,528.0     6,304      7,552        180.6  nvjet_hsh_64x16_64x16_4x1_v_bz_splitK_TNT                                                           
      0.0          722,889         48   15,060.2   15,040.5    14,561     15,680        229.6  nvjet_hsh_128x72_64x8_1x2_h_bz_splitK_TNT                                                           
      0.0          704,643         96    7,340.0    7,312.0     6,880      8,352        239.6  nvjet_hsh_64x24_64x16_4x1_v_bz_TNT                                                                  
      0.0          668,770         64   10,449.5   10,368.0     9,952     12,672        442.2  nvjet_hsh_64x32_64x16_4x2_h_bz_TNT                                                                  
      0.0          658,759         96    6,862.1    6,848.0     6,656      7,328        114.3  nvjet_hsh_64x16_64x16_4x2_v_bz_TNT                                                                  
      0.0          531,524         64    8,305.1    8,192.0     7,520      9,377        562.2  nvjet_hsh_64x56_64x14_4x1_v_bz_splitK_TNT                                                           
      0.0          519,493         32   16,234.2   16,256.0    15,424     17,376        493.1  nvjet_hsh_64x168_64x7_2x1_v_bz_TNT                                                                  
      0.0          504,995         32   15,781.1   15,744.0    15,424     16,608        238.0  nvjet_hsh_64x136_64x8_2x1_v_bz_splitK_TNT                                                           
      0.0          494,465         93    5,316.8    5,312.0     3,488      7,808      1,189.7  void at::native::<unnamed>::indexSelectLargeIndex<c10::Half, long, unsigned int, (int)2, (int)2, (i…
      0.0          485,603         64    7,587.5    7,632.0     6,944      8,576        478.4  nvjet_hsh_64x64_64x13_4x2_v_bz_splitK_TNT                                                           
      0.0          474,756         32   14,836.1   14,832.0    14,368     15,552        207.1  nvjet_hsh_64x112_64x9_2x1_v_bz_splitK_TNT                                                           
      0.0          465,319         32   14,541.2   14,480.0    14,112     15,136        263.7  nvjet_hsh_64x96_64x10_2x1_v_bz_splitK_TNT                                                           
      0.0          461,317         32   14,416.2   14,448.0    13,920     15,392        405.3  nvjet_hsh_128x64_64x8_1x2_h_bz_TNT                                                                  
      0.0          461,090         64    7,204.5    7,200.0     7,072      7,424         78.8  nvjet_hsh_64x40_64x16_4x2_v_bz_TNT                                                                  
      0.0          448,423         64    7,006.6    6,976.0     6,816      7,616        134.5  nvjet_hsh_64x24_64x16_4x2_v_bz_TNT                                                                  
      0.0          441,318         64    6,895.6    6,896.5     6,496      7,520        218.8  nvjet_hsh_64x24_64x16_4x2_v_bz_splitK_TNT                                                           
      0.0          433,444         32   13,545.1   13,600.0    12,896     16,608        636.8  nvjet_hsh_64x48_64x15_2x1_v_bz_TNT                                                                  
      0.0          430,022         32   13,438.2   13,520.0    12,705     16,000        587.7  nvjet_hsh_64x40_64x16_2x1_v_bz_TNT                                                                  
      0.0          413,796         64    6,465.6    6,480.0     6,112      7,008        264.5  nvjet_hsh_64x8_64x16_4x2_h_bz_TNT                                                                   
      0.0          270,465         16   16,904.1   16,896.0    16,672     17,216        154.3  nvjet_hsh_64x168_64x7_2x1_v_bz_splitK_TNT                                                           
      0.0          251,713         32    7,866.0    7,824.0     7,296      8,416        306.4  nvjet_hsh_64x56_64x14_4x1_v_bz_TNT                                                                  
      0.0          239,618         16   14,976.1   14,976.0    14,592     15,328        215.2  nvjet_hsh_96x64_64x10_1x2_h_bz_splitK_TNN                                                           
      0.0          238,599         32    7,456.2    7,456.0     7,296      7,840        116.6  nvjet_hsh_48x64_64x15_4x2_v_bz_TNN                                                                  
      0.0          223,077         16   13,942.3   13,904.5    13,728     14,593        212.0  nvjet_hsh_64x48_64x15_2x1_v_bz_splitK_TNT                                                           
      0.0          152,097         63    2,414.2    2,400.0     2,112      2,688        114.0  void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<float, float, float, at::nat…
      0.0          119,460         63    1,896.2    1,888.0     1,664      2,208        136.3  void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<float>, std::array<c…
      0.0           55,232         31    1,781.7    1,792.0     1,568      1,952        129.2  void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<long>, std::array<char *, …
      0.0           17,760          7    2,537.1    2,336.0     2,240      2,880        313.4  void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)8>,…

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/cuda_gpu_mem_time_sum.py]... 

 ** CUDA GPU MemOps Summary (by Time) (cuda_gpu_mem_time_sum):

 Time (%)  Total Time (ns)  Count    Avg (ns)    Med (ns)  Min (ns)    Max (ns)     StdDev (ns)             Operation           
 --------  ---------------  ------  -----------  --------  --------  -------------  ------------  ------------------------------
     99.1   18,886,064,307   8,061  2,342,893.5     864.0       768  1,161,278,930  23,405,415.1  [CUDA memcpy Host-to-Device]  
      0.5       98,255,008  61,317      1,602.4   1,536.0     1,152          9,248         406.2  [CUDA memcpy Device-to-Device]
      0.3       51,740,552  32,366      1,598.6   1,600.0     1,504          3,008          68.8  [CUDA memcpy Device-to-Host]  
      0.1       13,516,056  15,648        863.8     864.0       736          2,432          83.6  [CUDA memset]                 

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/cuda_gpu_mem_size_sum.py]... 

 ** CUDA GPU MemOps Summary (by Size) (cuda_gpu_mem_size_sum):

 Total (MB)  Count   Avg (MB)  Med (MB)  Min (MB)  Max (MB)   StdDev (MB)            Operation           
 ----------  ------  --------  --------  --------  ---------  -----------  ------------------------------
 18,532.312   8,061     2.299     0.000     0.000  1,050.673       21.992  [CUDA memcpy Host-to-Device]  
  9,236.401  61,317     0.151     0.000     0.000     10.774        0.365  [CUDA memcpy Device-to-Device]
      3.975  15,648     0.000     0.000     0.000      0.001        0.000  [CUDA memset]                 
      0.096  32,366     0.000     0.000     0.000      0.000        0.000  [CUDA memcpy Device-to-Host]  

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/openmp_sum.py]... 
SKIPPED: HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite does not contain OpenMP event data.

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/opengl_khr_range_sum.py]... 
SKIPPED: HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite does not contain KHR Extension (KHR_DEBUG) data.

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/opengl_khr_gpu_range_sum.py]... 
SKIPPED: HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite does not contain GPU KHR Extension (KHR_DEBUG) data.

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/vulkan_marker_sum.py]... 
SKIPPED: HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite does not contain Vulkan Debug Extension (Vulkan Debug Util) data.

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/vulkan_gpu_marker_sum.py]... 
SKIPPED: HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite does not contain GPU Vulkan Debug Extension (GPU Vulkan Debug markers) data.

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/dx11_pix_sum.py]... 
SKIPPED: HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite does not contain DX11 CPU debug markers.

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/dx12_gpu_marker_sum.py]... 
SKIPPED: HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite does not contain DX12 GPU debug markers.

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/dx12_pix_sum.py]... 
SKIPPED: HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite does not contain DX12 CPU debug markers.

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/wddm_queue_sum.py]... 
SKIPPED: HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite does not contain WDDM context data.

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/um_sum.py]... 
SKIPPED: HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite does not contain CUDA Unified Memory CPU page faults data.

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/um_total_sum.py]... 
SKIPPED: HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite does not contain CUDA Unified Memory CPU page faults data.

Processing [HPML_Project/spec-decoding/llama3/llama3_profile_report.sqlite] with [/insomnia001/depts/edu/COMSE6998/ns3888/nsight-systems-2025.3.1/host-linux-x64/reports/um_cpu_page_faults_sum.py]... 
